id,matches_played,goals_scored,total_yellow_cards,total_red_cards,tournaments_participated,team_id,family_name,given_name,role,matches_managed,matches_officiated,award_name
P-67414,3.0,0.0,0.0,0.0,1,T-31,Mustafi,Shkodran,Defender,,,
P-67426,1.0,0.0,1.0,0.0,1,T-05,Reisinger,Andreas,Midfielder,,,
P-67430,1.0,0.0,0.0,0.0,1,T-12,Mitchell,Dale,Forward,,,
P-67433,4.0,0.0,0.0,0.0,1,T-09,Neto,Rodrigues,Defender,,,
P-67438,4.0,0.0,0.0,0.0,2,T-36,Mészáros,Ferenc,Goalkeeper,,,
P-67441,0.0,0.0,0.0,0.0,0,,Ri,Ae-gyong,Defender,,,
P-67442,2.0,0.0,0.0,0.0,1,T-30,Rouyer,Olivier,Forward,,,
P-67450,1.0,0.0,0.0,0.0,1,T-34,André,Fritz,Defender,,,
P-67464,0.0,0.0,0.0,0.0,0,,Püllöck,Adalbert,Goalkeeper,,,
P-67466,1.0,0.0,0.0,0.0,1,T-11,Ndiefi,Pius,Forward,,,
P-67478,3.0,0.0,0.0,0.0,1,T-06,Semmeling,Léon,Midfielder,,,
P-67516,4.0,0.0,0.0,0.0,1,T-71,In-beom,Hwang,Midfielder,,,
P-67521,3.0,0.0,1.0,0.0,1,T-87,Šljivo,Edhem,Midfielder,,,
P-67536,0.0,0.0,0.0,0.0,0,,Zomers,Hendrikus,Forward,,,
P-67537,0.0,0.0,0.0,0.0,0,,Chacho,not applicable,Forward,,,
P-67544,9.0,0.0,2.0,0.0,2,T-31,Ziege,Christian,Defender,,,
P-67549,1.0,0.0,0.0,0.0,1,T-76,Alisa,Rukpinij,Forward,,,
P-67555,0.0,0.0,0.0,0.0,0,,Fusetti,Laura,Defender,,,
P-67574,10.0,10.0,0.0,0.0,2,T-09,Maycon,not applicable,Forward,,,
P-67575,3.0,0.0,0.0,0.0,1,T-17,López,Wílmer,Midfielder,,,
P-67578,8.0,8.0,1.0,0.0,2,T-58,Guerreiro,Raphaël,Defender,,,
P-67584,1.0,0.0,0.0,0.0,1,T-46,Cisneros,Rigoberto,Defender,,,
P-67585,11.0,0.0,2.0,0.0,2,T-41,Berti,Nicola,Midfielder,,,
P-67598,0.0,0.0,0.0,0.0,0,,Ivanov,Georgi,Forward,,,
P-67615,1.0,0.0,1.0,0.0,1,T-41,De Sciglio,Mattia,Defender,,,
P-67641,1.0,0.0,0.0,0.0,1,T-66,Ilić,Ivan,Midfielder,,,
P-67645,10.0,10.0,2.0,0.0,3,T-50,Oparanozie,Desire,Forward,,,
P-67652,0.0,5.0,0.0,0.0,1,,Zsengellér,Gyula,Forward,,,Silver Boot
P-67663,0.0,3.0,0.0,0.0,1,,Augusto,José,Midfielder,,,
P-67668,0.0,0.0,0.0,0.0,0,,Sučić,Luka,Midfielder,,,
P-67671,6.0,6.0,1.0,0.0,1,T-41,Domenghini,Angelo,Forward,,,
P-67694,0.0,0.0,0.0,0.0,0,,Salnikov,Sergei,Forward,,,
P-67711,0.0,0.0,0.0,0.0,0,,Babo,Kabasu,Defender,,,
P-67713,16.0,64.0,16.0,0.0,3,T-86,Brehme,Andreas,Defender,,,
P-67742,0.0,0.0,0.0,0.0,0,,Vliers,Jozef,Midfielder,,,
P-67755,3.0,0.0,0.0,0.0,1,T-71,Lee,Ji-eun,Forward,,,
P-67758,0.0,0.0,0.0,0.0,0,,Youssef,Moustafa Helmi,Midfielder,,,
P-67766,8.0,8.0,1.0,0.0,2,T-14,Pu,Wei,Midfielder,,,
P-67779,0.0,0.0,0.0,0.0,0,,Tavalazzi,Daniela,Defender,,,
P-67833,4.0,8.0,0.0,0.0,1,T-61,Moldovan,Viorel,Forward,,,
P-67839,9.0,0.0,0.0,0.0,2,T-60,Bonner,Pat,Goalkeeper,,,
P-67855,0.0,0.0,0.0,0.0,0,,Castro,Osvaldo,Forward,,,
P-67864,0.0,0.0,0.0,0.0,0,,Crnković,Tomislav,Defender,,,
P-67867,4.0,0.0,2.0,0.0,1,T-30,Cabaye,Yohan,Midfielder,,,
P-67881,9.0,9.0,0.0,0.0,2,T-12,Lawrence,Ashley,Defender,,,
P-67898,7.0,7.0,1.0,0.0,2,T-53,Utland,Lisa-Marie Karlseng,Forward,,,
P-67910,0.0,0.0,0.0,0.0,0,,Paauwe,Bas,Midfielder,,,
P-67914,0.0,0.0,0.0,0.0,0,,Moubandje,François,Defender,,,
P-67920,3.0,0.0,0.0,0.0,1,T-10,Genchev,Boncho,Midfielder,,,
P-67928,3.0,0.0,0.0,0.0,1,T-29,Vânia,not applicable,Midfielder,,,
P-67934,0.0,0.0,0.0,0.0,0,,Valderrama,Jorge,Midfielder,,,
P-67942,2.0,0.0,0.0,1.0,1,T-05,Artner,Peter,Defender,,,
P-67949,0.0,0.0,0.0,0.0,0,,Fierro,Gonzalo,Midfielder,,,
P-67954,6.0,0.0,1.0,0.0,1,T-87,Aćimović,Jovan,Midfielder,,,
P-67962,5.0,0.0,0.0,0.0,1,T-57,Lubański,Włodzimierz,Forward,,,
P-67971,0.0,0.0,0.0,0.0,0,,Frantzen,Odd,Forward,,,
P-67990,4.0,0.0,1.0,0.0,1,T-51,Jon,Myong-hui,Goalkeeper,,,
P-68014,0.0,0.0,0.0,0.0,0,,Keglevits,Christian,Forward,,,
P-68016,4.0,12.0,0.0,0.0,1,T-09,Richarlison,not applicable,Forward,,,
P-68017,4.0,0.0,0.0,0.0,1,T-51,Sonu,Kyong-sun,Defender,,,
P-68024,1.0,0.0,0.0,0.0,1,T-70,Molefe,Thabang,Defender,,,
P-68042,6.0,6.0,0.0,0.0,2,T-46,Vela,Carlos,Forward,,,
P-68055,11.0,11.0,0.0,0.0,3,T-22,Jørgensen,Martin,Midfielder,,,
P-68056,1.0,0.0,0.0,0.0,1,T-14,Qi,Hong,Midfielder,,,
P-68058,2.0,0.0,0.0,0.0,1,T-11,Nkoudou,Georges-Kévin,Midfielder,,,
P-68060,4.0,4.0,0.0,0.0,1,T-75,Freuler,Remo,Midfielder,,,
P-68074,0.0,0.0,0.0,0.0,0,,Knaller,Wolfgang,Goalkeeper,,,
P-68078,6.0,0.0,0.0,0.0,1,T-05,Hickersberger,Josef,Midfielder,,,
P-68095,0.0,0.0,0.0,0.0,0,,Yoon,Jong-hwan,Midfielder,,,
P-68125,8.0,0.0,2.0,0.0,2,T-48,van der Vaart,Rafael,Midfielder,,,
P-68128,7.0,0.0,1.0,0.0,2,T-16,Ospina,Diana,Forward,,,
P-68131,4.0,4.0,0.0,0.0,1,T-83,Wright,Haji,Forward,,,
P-68132,9.0,0.0,0.0,0.0,2,T-53,Stensland,Ingvild,Midfielder,,,
P-68145,2.0,0.0,0.0,0.0,1,T-32,Amenuku,Anita,Forward,,,
P-68155,0.0,0.0,0.0,0.0,0,,Milanov,Kiril,Forward,,,
P-68158,0.0,0.0,0.0,0.0,0,,Krivokuća,Srboljub,Goalkeeper,,,
P-68161,1.0,0.0,0.0,0.0,1,T-79,Ghandri,Nader,Midfielder,,,
P-68164,5.0,0.0,1.0,0.0,1,T-28,Mills,Danny,Defender,,,
P-68168,0.0,0.0,0.0,0.0,0,,Pavlović,Zoran,Midfielder,,,
P-68170,9.0,0.0,0.0,0.0,2,T-41,Facchetti,Giacinto,Defender,,,
P-68199,0.0,0.0,0.0,0.0,0,,Wiese,Tim,Goalkeeper,,,
P-68218,4.0,0.0,0.0,0.0,1,T-73,Williams,Nico,Forward,,,
P-68230,1.0,0.0,0.0,0.0,1,T-33,Saravakos,Dimitris,Midfielder,,,
P-68231,0.0,0.0,0.0,0.0,0,,Frosio,Ivo,Midfielder,,,
P-68233,3.0,0.0,0.0,0.0,1,T-33,Nioplias,Nikos,Midfielder,,,
P-68281,0.0,0.0,0.0,0.0,0,,Fan,Chunling,Forward,,,
P-68309,3.0,3.0,1.0,0.0,1,T-32,Amankwa,Anita,Forward,,,
P-68329,4.0,0.0,1.0,0.0,1,T-74,Jakobsson,Andreas,Defender,,,
P-68346,4.0,4.0,0.0,0.0,2,T-01,Bensaoula,Tedj,Forward,,,
P-68348,0.0,0.0,0.0,0.0,0,,Friðjónsson,Samúel,Midfielder,,,
P-68361,1.0,0.0,0.0,0.0,1,T-12,Rose,Deanne,Forward,,,
P-68375,1.0,0.0,1.0,0.0,1,T-58,Boa Morte,Luís,Forward,,,
P-68379,3.0,0.0,1.0,0.0,1,T-83,Regis,David,Defender,,,
P-68390,3.0,0.0,0.0,0.0,1,T-88,Tshimen,Bwanga,Defender,,,
P-68395,7.0,0.0,0.0,0.0,1,T-48,Cillessen,Jasper,Goalkeeper,,,
P-68398,0.0,3.0,0.0,0.0,1,,Torres,José,Forward,,,
P-68406,7.0,0.0,0.0,0.0,2,T-73,Putellas,Alexia,Forward,,,
P-68408,0.0,0.0,0.0,0.0,0,,Vujović,Zoran,Defender,,,
P-68429,3.0,0.0,0.0,0.0,1,T-44,Tomiyasu,Takehiro,Defender,,,
P-68430,0.0,0.0,0.0,0.0,0,,Torres,Facundo,Forward,,,
P-68438,5.0,0.0,0.0,0.0,1,T-03,Telch,Roberto,Midfielder,,,
P-68463,6.0,6.0,0.0,0.0,2,T-84,Alzamendi,Antonio,Forward,,,
P-68471,3.0,0.0,1.0,0.0,1,T-84,Ostolaza,Santiago,Midfielder,,,
P-68478,0.0,0.0,0.0,0.0,0,,Yerokhin,Vladimir,Defender,,,
P-68484,6.0,0.0,0.0,0.0,2,T-30,Diani,Kadidiatou,Forward,,,
P-68490,2.0,0.0,2.0,0.0,1,T-31,Wagner,Martin,Midfielder,,,
P-68495,4.0,0.0,1.0,0.0,1,T-12,Sesselmann,Lauren,Defender,,,
P-68499,3.0,0.0,0.0,0.0,1,T-11,Agbo,Hans,Defender,,,
P-68508,0.0,0.0,0.0,0.0,0,,Chokheli,Givi,Defender,,,
P-68510,6.0,6.0,0.0,0.0,1,T-28,Wright,Mark,Defender,,,
P-68512,2.0,0.0,1.0,0.0,1,T-11,Bassong,Sébastien,Defender,,,
P-68542,7.0,0.0,0.0,0.0,2,T-28,Hoddle,Glenn,Midfielder,,,
P-68563,0.0,0.0,0.0,0.0,0,,Lee,Jong-hwa,Defender,,,
P-68567,0.0,0.0,0.0,0.0,0,,Denis,Modesto,Goalkeeper,,,
P-68584,8.0,16.0,0.0,0.0,3,T-64,Dalglish,Kenny,Forward,,,
P-68585,1.0,0.0,0.0,0.0,1,T-33,Karataidis,Kyriakos,Defender,,,
P-68599,0.0,0.0,0.0,0.0,0,,Deng,Thomas,Defender,,,
P-68603,0.0,0.0,0.0,0.0,0,,Milisavljevic,Jim,Goalkeeper,,,
P-68604,0.0,0.0,0.0,0.0,0,,Nariz,not applicable,Defender,,,
P-68611,4.0,0.0,1.0,0.0,1,T-84,Sosa,Rubén,Forward,,,
P-68644,0.0,0.0,0.0,0.0,0,,Woo,Sang-kwon,Forward,,,
P-68649,1.0,0.0,0.0,0.0,1,T-09,Henrique,not applicable,Defender,,,
P-68662,3.0,0.0,1.0,0.0,1,T-69,Cesar,Boštjan,Defender,,,
P-68671,15.0,90.0,0.0,0.0,3,T-09,Bebeto,not applicable,Forward,,,
P-68693,2.0,0.0,0.0,0.0,1,T-33,Christodoulopoulos,Lazaros,Midfielder,,,
P-68716,0.0,0.0,0.0,0.0,0,,Čtyřoký,Josef,Defender,,,
P-68729,3.0,0.0,1.0,0.0,1,T-32,Amoako,Olivia,Defender,,,
P-68738,3.0,0.0,0.0,0.0,1,T-45,Al-Jasem,Waleed,Defender,,,
P-68759,7.0,21.0,0.0,0.0,3,T-50,Okosieme,Nkiru,Midfielder,,,
P-68761,0.0,0.0,0.0,0.0,0,,Smith,Donna,Defender,,,
P-68768,3.0,0.0,1.0,0.0,1,T-08,Spahić,Emir,Defender,,,
P-68778,0.0,0.0,0.0,0.0,0,,Posipal,Josef,Defender,,,
P-68779,3.0,0.0,0.0,0.0,1,T-64,Hendry,Colin,Defender,,,
P-68792,1.0,0.0,0.0,0.0,1,T-41,Juliano,Antonio,Forward,,,
P-68800,0.0,0.0,0.0,0.0,0,,Peyraud-Magnin,Pauline,Goalkeeper,,,
P-68803,10.0,0.0,0.0,0.0,2,T-30,Gallas,William,Defender,,,
P-68804,0.0,0.0,0.0,0.0,0,,Okhae,Esther,Goalkeeper,,,
P-68817,0.0,0.0,0.0,0.0,0,,Andoire,Numa,Defender,,,
P-68818,2.0,0.0,0.0,0.0,1,T-41,Doni,Cristiano,Midfielder,,,
P-68823,5.0,0.0,0.0,0.0,1,T-28,Thompson,Phil,Defender,,,
P-68833,1.0,0.0,0.0,0.0,1,T-57,Murawski,Maciej,Defender,,,
P-68842,3.0,0.0,0.0,0.0,1,T-38,Karimi,Ali,Midfielder,,,
P-68890,6.0,0.0,1.0,0.0,2,T-17,Centeno,Walter,Midfielder,,,
P-68901,3.0,0.0,1.0,0.0,1,T-66,Vidić,Nemanja,Defender,,,
P-68903,1.0,0.0,0.0,0.0,1,T-04,Warren,Johnny,Midfielder,,,
P-68907,3.0,0.0,0.0,0.0,1,T-57,Wałdoch,Tomasz,Defender,,,
P-68909,3.0,0.0,0.0,0.0,1,T-32,Osei Agyemang,Myralyn,Forward,,,
P-68929,2.0,0.0,0.0,0.0,1,T-55,Benítez,Édgar,Forward,,,
P-68937,1.0,0.0,0.0,0.0,1,T-38,Nakisa,Nima,Goalkeeper,,,
P-68952,4.0,0.0,1.0,0.0,1,T-83,McKennie,Weston,Midfielder,,,
P-68960,0.0,0.0,0.0,0.0,0,,Song,Su-ran,Defender,,,
P-68961,0.0,0.0,0.0,0.0,0,,Augusto,not applicable,Defender,,,
P-68967,0.0,0.0,0.0,0.0,0,,Vieri,Lido,Goalkeeper,,,
P-68969,13.0,0.0,0.0,0.0,2,T-86,Kaltz,Manfred,Defender,,,
P-68971,4.0,0.0,0.0,0.0,2,T-71,Chung,Yong-hwan,Defender,,,
P-68982,0.0,0.0,0.0,0.0,0,,Ilić,Branko,Defender,,,
P-69019,6.0,0.0,0.0,0.0,2,T-03,Pérez,Enzo,Midfielder,,,
P-69029,3.0,0.0,0.0,0.0,1,T-46,Cuéllar,Leonardo,Midfielder,,,
P-69030,7.0,14.0,4.0,0.0,2,T-83,Chalupny,Lori,Midfielder,,,
P-69033,0.0,0.0,0.0,0.0,0,,Mairesse,Jacques,Defender,,,
P-69034,3.0,0.0,0.0,0.0,1,T-79,Nafti,Mehdi,Midfielder,,,
P-69064,1.0,0.0,0.0,0.0,1,T-33,Spyropoulos,Nikos,Defender,,,
P-69073,4.0,0.0,1.0,0.0,1,T-81,Milevskyi,Artem,Forward,,,
P-69082,2.0,0.0,0.0,0.0,1,T-85,Morrell,Joe,Midfielder,,,
P-69088,0.0,0.0,0.0,0.0,0,,Voinov,Yuri,Defender,,,
P-69089,1.0,0.0,1.0,0.0,1,T-04,Beauchamp,Michael,Defender,,,
P-69090,0.0,0.0,0.0,0.0,0,,Carrizo,Amadeo,Goalkeeper,,,
P-69102,0.0,0.0,0.0,0.0,0,,Juncos,Natalie,Defender,,,
P-69103,0.0,0.0,0.0,0.0,0,,Amelia,Marco,Goalkeeper,,,
P-69107,0.0,0.0,0.0,0.0,0,,Kouba,Pavel,Goalkeeper,,,
P-69129,12.0,0.0,0.0,0.0,4,T-49,Riley,Ali,Defender,,,
P-69133,0.0,1.0,0.0,0.0,1,,Lángara,Isidro,Forward,,,
P-69140,0.0,0.0,0.0,0.0,0,,Gonzalvo,Marià,Midfielder,,,
P-69145,6.0,6.0,1.0,0.0,1,T-28,Bassett,Laura,Midfielder,,,
P-69165,4.0,0.0,2.0,0.0,1,T-03,Garré,Oscar,Defender,,,
P-69168,1.0,0.0,0.0,0.0,1,T-28,Merson,Paul,Midfielder,,,
P-69171,0.0,0.0,0.0,0.0,0,,Sillett,Peter,Defender,,,
P-69190,0.0,0.0,0.0,0.0,0,,Čolić,Ratko,Defender,,,
P-69192,1.0,0.0,0.0,0.0,1,T-37,Guðmundsson,Albert,Midfielder,,,
P-69200,0.0,0.0,0.0,0.0,0,,Bella-Kotchap,Armel,Defender,,,
P-69209,2.0,0.0,0.0,0.0,1,T-04,Mann,April,Forward,,,
P-69217,1.0,0.0,0.0,0.0,1,T-25,Reasco,Djorkaeff,Forward,,,
P-69227,0.0,0.0,0.0,0.0,0,,Engelmeier,Bruno,Goalkeeper,,,
P-69235,3.0,0.0,0.0,0.0,1,T-28,Barry,Gareth,Midfielder,,,
P-69244,0.0,0.0,0.0,0.0,0,,Bossio,Ángel,Goalkeeper,,,
P-69257,1.0,0.0,0.0,0.0,1,T-36,Csongrádi,Ferenc,Midfielder,,,
P-69273,3.0,0.0,1.0,0.0,1,T-50,Jerome,Ulunma,Defender,,,
P-69284,3.0,0.0,0.0,0.0,1,T-73,Navas,Jesús,Midfielder,,,
P-69286,0.0,0.0,0.0,0.0,0,,Versyp,Louis,Forward,,,
P-69289,0.0,0.0,0.0,0.0,0,,Leimgruber,Werner,Defender,,,
P-69292,3.0,0.0,0.0,0.0,1,T-44,Kobayashi,Yayoi,Midfielder,,,
P-69313,0.0,0.0,0.0,0.0,0,,Hansson,Knut,Forward,,,
P-69316,0.0,0.0,0.0,0.0,0,,Chen,Hsiu-lin,Defender,,,
P-69323,0.0,0.0,0.0,0.0,0,,Carteus,Pierre,Forward,,,
P-69329,6.0,0.0,2.0,0.0,1,T-48,Martins Indi,Bruno,Defender,,,
P-69340,7.0,28.0,8.0,0.0,2,T-61,Răducioiu,Florin,Forward,,,
P-69356,6.0,0.0,0.0,0.0,2,T-83,Wegerle,Roy,Forward,,,
P-69358,0.0,0.0,0.0,0.0,0,,Haidara,Aminata,Midfielder,,,
P-69367,0.0,0.0,0.0,0.0,0,,Earps,Mary,Goalkeeper,,,
P-69368,2.0,2.0,0.0,0.0,1,T-47,Jarir,Houmane,Forward,,,
P-69383,3.0,0.0,0.0,0.0,1,T-57,Kusto,Marek,Forward,,,
P-69415,0.0,0.0,0.0,0.0,0,,Filippova,Natalia,Defender,,,
P-69429,4.0,0.0,0.0,0.0,1,T-09,Luciana,not applicable,Goalkeeper,,,
P-69430,1.0,0.0,0.0,0.0,1,T-79,Jemmali,David,Defender,,,
P-69440,2.0,0.0,0.0,0.0,1,T-62,Denchtchik,Elena,Midfielder,,,
P-69448,4.0,0.0,0.0,0.0,1,T-87,Kralj,Ivica,Goalkeeper,,,
P-69451,5.0,0.0,0.0,0.0,1,T-30,Nzonzi,Steven,Midfielder,,,
P-69466,0.0,0.0,0.0,0.0,0,,Graafland,Jan,Forward,,,
P-69496,0.0,0.0,0.0,0.0,0,,Carbajal,Antonio,Goalkeeper,,,
P-69504,10.0,10.0,0.0,0.0,3,T-16,Rincón,Freddy,Midfielder,,,
P-69529,0.0,0.0,0.0,0.0,0,,Caballero,Luis,Defender,,,
P-69530,4.0,0.0,0.0,0.0,2,T-30,Sagna,Bacary,Defender,,,
P-69553,3.0,0.0,0.0,0.0,1,T-74,Linderoth,Anders,Midfielder,,,
P-69594,2.0,0.0,0.0,0.0,2,T-30,Mandanda,Steve,Goalkeeper,,,
P-69601,0.0,0.0,0.0,0.0,0,,Rudic,Ivo,Defender,,,
P-69603,2.0,0.0,2.0,0.0,1,T-76,Taneekarn,Dangda,Forward,,,
P-69606,1.0,0.0,0.0,0.0,1,T-03,Campagnaro,Hugo,Defender,,,
P-69611,3.0,0.0,0.0,0.0,1,T-63,Mouath,Malek,Forward,,,
P-69619,0.0,0.0,0.0,0.0,0,,Bastien,Jean,Midfielder,,,
P-69624,3.0,0.0,0.0,0.0,1,T-88,Boba,Lobilo,Defender,,,
P-69635,3.0,0.0,2.0,0.0,1,T-62,Khlestov,Dmitri,Midfielder,,,
P-69641,3.0,0.0,1.0,0.0,1,T-32,Tagoe,Prince,Forward,,,
P-69644,12.0,12.0,1.0,0.0,2,T-09,Oscar,not applicable,Defender,,,
P-69645,0.0,0.0,0.0,0.0,0,,Haringer,Sigmund,Defender,,,
P-69659,8.0,40.0,0.0,0.0,3,T-06,Wilmots,Marc,Forward,,,
P-69661,0.0,0.0,0.0,0.0,0,,Guerra,Juan,Forward,,,
P-69680,4.0,0.0,1.0,0.0,1,T-41,Moriero,Francesco,Midfielder,,,
P-69681,3.0,0.0,2.0,0.0,1,T-05,Zsak,Manfred,Midfielder,,,
P-69695,19.0,19.0,2.0,0.0,3,T-86,Vogts,Berti,Defender,,,
P-69700,10.0,0.0,4.0,0.0,2,T-48,van Bommel,Mark,Midfielder,,,
P-69703,0.0,0.0,0.0,0.0,0,,Petit,Jean,Defender,,,
P-69712,0.0,0.0,0.0,0.0,0,,McClure,Billy,Midfielder,,,
P-69743,2.0,0.0,0.0,0.0,1,T-20,Galásek,Tomáš,Midfielder,,,
P-69750,0.0,1.0,0.0,0.0,1,,Bader,René,Forward,,,
P-69782,0.0,0.0,0.0,0.0,0,,Cantero,Castor,Midfielder,,,
P-69785,1.0,0.0,0.0,0.0,1,T-31,Plattenhardt,Marvin,Defender,,,
P-69786,3.0,0.0,0.0,0.0,1,T-44,Endo,Jun,Forward,,,
P-69790,2.0,0.0,1.0,0.0,1,T-51,Pak,Kyong-sun,Forward,,,
P-69793,5.0,0.0,0.0,0.0,2,T-79,Sliti,Naïm,Forward,,,
P-69801,0.0,0.0,0.0,0.0,0,,The,Hong Djien,Forward,,,
P-69813,0.0,1.0,0.0,0.0,1,,Gren,Gunnar,Forward,,,
P-69817,13.0,0.0,1.0,0.0,3,T-60,Staunton,Steve,Defender,,,
P-69826,0.0,0.0,0.0,0.0,0,,Schmied,Kurt,Goalkeeper,,,
P-69827,0.0,0.0,0.0,0.0,0,,Ely,not applicable,Midfielder,,,
P-69834,12.0,12.0,3.0,0.0,2,T-30,Amoros,Manuel,Defender,,,Best Young Player
P-69852,2.0,0.0,0.0,0.0,1,T-03,Díaz,Hernán,Defender,,,
P-69858,3.0,0.0,0.0,0.0,1,T-21,Janečka,Petr,Forward,,,
P-69864,0.0,0.0,0.0,0.0,0,,Pickering,Barry,Goalkeeper,,,
P-69868,3.0,0.0,0.0,0.0,1,T-16,Peduzine,Kelis,Defender,,,
P-69877,0.0,0.0,0.0,0.0,0,,Durandal,Segundo,Defender,,,
P-69880,0.0,0.0,0.0,0.0,0,,Vergara,Mónica,Midfielder,,,
P-69885,0.0,1.0,0.0,0.0,1,,Sándor,Károly,Forward,,,
P-69887,0.0,0.0,0.0,0.0,0,,Fouilloux,Alberto,Forward,,,
P-69896,5.0,0.0,0.0,0.0,2,T-62,Dzagoev,Alan,Midfielder,,,
P-69898,1.0,0.0,0.0,0.0,1,T-46,Hernández,Guillermo,Defender,,,
P-69901,0.0,0.0,0.0,0.0,0,,Trappeniers,Jean-Marie,Goalkeeper,,,
P-69912,4.0,0.0,0.0,0.0,1,T-87,Jugović,Vladimir,Midfielder,,,
P-69913,4.0,0.0,1.0,0.0,1,T-41,Di Gennaro,Antonio,Midfielder,,,
P-69918,0.0,0.0,0.0,0.0,0,,Minnig,Elisabeth,Goalkeeper,,,
P-69919,10.0,10.0,0.0,0.0,2,T-06,Chadli,Nacer,Midfielder,,,
P-69952,0.0,0.0,0.0,0.0,0,,Tita,not applicable,Midfielder,,,
P-69953,6.0,0.0,0.0,0.0,1,T-03,Lavezzi,Ezequiel,Forward,,,
P-69960,4.0,0.0,2.0,0.0,1,T-84,Perdomo,José,Midfielder,,,
P-69967,11.0,33.0,0.0,0.0,2,T-48,Miedema,Vivianne,Forward,,,
P-69979,4.0,0.0,0.0,0.0,1,T-44,Nishina,Kae,Defender,,,
P-69986,8.0,24.0,3.0,0.0,2,T-11,Nchout,Ajara,Forward,,,
P-69995,3.0,3.0,0.0,0.0,1,T-57,Kryszałowicz,Paweł,Forward,,,
P-69996,0.0,0.0,0.0,0.0,0,,Peeters,Alfons,Midfielder,,,
P-70006,6.0,6.0,0.0,0.0,2,T-50,Odemwingie,Peter,Forward,,,
P-70032,0.0,0.0,0.0,0.0,0,,Dubinski,Eduard,Defender,,,
P-70033,5.0,0.0,1.0,0.0,1,T-03,Enrique,Héctor,Midfielder,,,
P-70034,0.0,0.0,0.0,0.0,0,,McColl,Ian,Defender,,,
P-70038,0.0,0.0,0.0,0.0,0,,Juninho,not applicable,Defender,,,
P-70046,0.0,0.0,0.0,0.0,0,,Haddadifar,Ghasem,Midfielder,,,
P-70067,0.0,0.0,0.0,0.0,0,,Dolejší,Břetislav,Goalkeeper,,,
P-70069,14.0,56.0,0.0,0.0,3,T-53,Gulbrandsen,Solveig,Midfielder,,,
P-70085,3.0,3.0,1.0,0.0,1,T-37,Finnbogason,Alfreð,Forward,,,
P-70088,0.0,0.0,0.0,0.0,0,,Zombori,Vilmos,Goalkeeper,,,
P-70099,2.0,0.0,0.0,0.0,1,T-03,Berti,Sergio,Midfielder,,,
P-70100,1.0,0.0,0.0,1.0,1,T-18,Živković,Boris,Defender,,,
P-70102,0.0,0.0,0.0,0.0,0,,Anderson,Viv,Defender,,,
P-70115,0.0,0.0,0.0,0.0,0,,Cabrera,David,Forward,,,
P-70132,2.0,0.0,0.0,0.0,1,T-56,Farfán,Jefferson,Forward,,,
P-70140,1.0,0.0,0.0,0.0,1,T-41,Oddo,Massimo,Defender,,,
P-70144,5.0,0.0,0.0,0.0,2,T-73,Joaquín,not applicable,Midfielder,,,
P-70145,0.0,0.0,0.0,0.0,0,,Owusu,Elisha,Midfielder,,,
P-70166,0.0,3.0,0.0,0.0,1,,Peucelle,Carlos,Forward,,,
P-70170,0.0,0.0,0.0,0.0,0,,Benedicto,not applicable,Forward,,,
P-70177,7.0,7.0,0.0,0.0,2,T-16,Escobar,Andrés,Defender,,,
P-70181,3.0,0.0,0.0,0.0,1,T-03,Jaimes,Sole,Forward,,,
P-70203,6.0,0.0,0.0,0.0,2,T-14,Shui,Qingxia,Midfielder,,,
P-70204,0.0,0.0,0.0,0.0,0,,Ke,Seung-woon,Midfielder,,,
P-70218,0.0,0.0,0.0,0.0,0,,Revelez,Daniel,Defender,,,
P-70227,0.0,0.0,0.0,0.0,0,,Frimpong,Jeremie,Defender,,,
P-70237,1.0,0.0,0.0,0.0,1,T-44,Aoyama,Toshihiro,Midfielder,,,
P-70239,15.0,75.0,5.0,0.0,3,T-30,Le Sommer,Eugénie,Forward,,,
P-70241,3.0,0.0,0.0,0.0,1,T-56,Ramos,Christian,Defender,,,
P-70251,3.0,3.0,0.0,0.0,1,T-31,Jones,Steffi,Midfielder,,,
P-70253,0.0,0.0,0.0,0.0,0,,Shojaei,Ali,Midfielder,,,
P-70254,0.0,0.0,0.0,0.0,0,,Daučík,Ferdinand,Defender,,,
P-70273,0.0,0.0,0.0,0.0,0,,Williams,Sian,Midfielder,,,
P-70280,7.0,7.0,1.0,0.0,1,T-48,de Vrij,Stefan,Defender,,,
P-70292,0.0,0.0,0.0,0.0,0,,Odermatt,Karl,Midfielder,,,
P-70294,0.0,1.0,0.0,0.0,1,,Kovács,Miklós,Forward,,,
P-70308,0.0,0.0,0.0,0.0,0,,Sousa,Paulo,Midfielder,,,
P-70312,2.0,2.0,0.0,0.0,1,T-03,Gaitán,Yanina,Midfielder,,,
P-70314,4.0,8.0,0.0,0.0,2,T-14,Zhang,Ouying,Forward,,,
P-70336,0.0,0.0,0.0,0.0,0,,Kitching,Belinda,Goalkeeper,,,
P-70338,1.0,0.0,0.0,0.0,1,T-33,Karkamanis,Christos,Goalkeeper,,,
P-70353,6.0,0.0,1.0,0.0,2,T-36,Martos,Győző,Defender,,,
P-70357,2.0,0.0,0.0,0.0,1,T-11,Epassy,Devis,Goalkeeper,,,
P-70361,0.0,0.0,0.0,0.0,0,,Ormond,Willie,Forward,,,
P-70372,3.0,0.0,0.0,0.0,1,T-62,Kovtun,Yuri,Defender,,,
P-70389,0.0,0.0,0.0,0.0,0,,Annis,Robert,Defender,,,
