year,tournament_name_match,stage_name_match,team_name,goals_for,goals_against,goal_differential,win,lose,draw_team,match_id,win_rate,avg_goals_per_match,avg_conceded_per_match
1990,1990 FIFA Men's World Cup,round of 16,Belgium,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1990,1990 FIFA Men's World Cup,round of 16,Brazil,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1990,1990 FIFA Men's World Cup,round of 16,Cameroon,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1990,1990 FIFA Men's World Cup,round of 16,Colombia,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1990,1990 FIFA Men's World Cup,round of 16,Costa Rica,1,4,-3.0,0,1,0,1,0.0,1.0,4.0
1990,1990 FIFA Men's World Cup,round of 16,Czechoslovakia,4,1,3.0,1,0,0,1,100.0,4.0,1.0
1990,1990 FIFA Men's World Cup,round of 16,England,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1990,1990 FIFA Men's World Cup,round of 16,Italy,2,0,2.0,1,0,0,1,100.0,2.0,0.0
1990,1990 FIFA Men's World Cup,round of 16,Netherlands,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1990,1990 FIFA Men's World Cup,round of 16,Republic of Ireland,0,0,0.0,1,0,0,1,100.0,0.0,0.0
1990,1990 FIFA Men's World Cup,round of 16,Romania,0,0,0.0,0,1,0,1,0.0,0.0,0.0
1990,1990 FIFA Men's World Cup,round of 16,Spain,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1990,1990 FIFA Men's World Cup,round of 16,Uruguay,0,2,-2.0,0,1,0,1,0.0,0.0,2.0
1990,1990 FIFA Men's World Cup,round of 16,West Germany,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1990,1990 FIFA Men's World Cup,round of 16,Yugoslavia,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1990,1990 FIFA Men's World Cup,semi-finals,Argentina,1,1,0.0,1,0,0,1,100.0,1.0,1.0
1990,1990 FIFA Men's World Cup,semi-finals,England,1,1,0.0,0,1,0,1,0.0,1.0,1.0
1990,1990 FIFA Men's World Cup,semi-finals,Italy,1,1,0.0,0,1,0,1,0.0,1.0,1.0
1990,1990 FIFA Men's World Cup,semi-finals,West Germany,1,1,0.0,1,0,0,1,100.0,1.0,1.0
1990,1990 FIFA Men's World Cup,third-place match,England,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1990,1990 FIFA Men's World Cup,third-place match,Italy,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1991,1991 FIFA Women's World Cup,final,Norway,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1991,1991 FIFA Women's World Cup,final,United States,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1991,1991 FIFA Women's World Cup,group stage,Brazil,1,7,-2.0,1,2,0,3,33.33333333333333,0.3333333333333333,2.3333333333333335
1991,1991 FIFA Women's World Cup,group stage,China,10,3,2.3333333333333335,2,0,1,3,66.66666666666666,3.3333333333333335,1.0
1991,1991 FIFA Women's World Cup,group stage,Chinese Taipei,2,8,-2.0,1,2,0,3,33.33333333333333,0.6666666666666666,2.6666666666666665
1991,1991 FIFA Women's World Cup,group stage,Denmark,6,4,0.6666666666666666,1,1,1,3,33.33333333333333,2.0,1.3333333333333333
1991,1991 FIFA Women's World Cup,group stage,Germany,9,0,3.0,3,0,0,3,100.0,3.0,0.0
1991,1991 FIFA Women's World Cup,group stage,Italy,6,2,1.3333333333333333,2,1,0,3,66.66666666666666,2.0,0.6666666666666666
1991,1991 FIFA Women's World Cup,group stage,Japan,0,12,-4.0,0,3,0,3,0.0,0.0,4.0
1991,1991 FIFA Women's World Cup,group stage,New Zealand,1,11,-3.3333333333333335,0,3,0,3,0.0,0.3333333333333333,3.6666666666666665
1991,1991 FIFA Women's World Cup,group stage,Nigeria,0,7,-2.3333333333333335,0,3,0,3,0.0,0.0,2.3333333333333335
1991,1991 FIFA Women's World Cup,group stage,Norway,6,5,0.3333333333333333,2,1,0,3,66.66666666666666,2.0,1.6666666666666667
1991,1991 FIFA Women's World Cup,group stage,Sweden,12,3,3.0,2,1,0,3,66.66666666666666,4.0,1.0
1991,1991 FIFA Women's World Cup,group stage,United States,11,2,3.0,3,0,0,3,100.0,3.6666666666666665,0.6666666666666666
1991,1991 FIFA Women's World Cup,quarter-final,China,0,1,-1.0,0,1,0,1,0.0,0.0,1.0
1991,1991 FIFA Women's World Cup,quarter-final,Chinese Taipei,0,7,-7.0,0,1,0,1,0.0,0.0,7.0
1991,1991 FIFA Women's World Cup,quarter-final,Denmark,1,2,-1.0,0,1,0,1,0.0,1.0,2.0
1991,1991 FIFA Women's World Cup,quarter-final,Germany,2,1,1.0,1,0,0,1,100.0,2.0,1.0
1991,1991 FIFA Women's World Cup,quarter-final,Italy,2,3,-1.0,0,1,0,1,0.0,2.0,3.0
1991,1991 FIFA Women's World Cup,quarter-final,Norway,3,2,1.0,1,0,0,1,100.0,3.0,2.0
1991,1991 FIFA Women's World Cup,quarter-final,Sweden,1,0,1.0,1,0,0,1,100.0,1.0,0.0
1991,1991 FIFA Women's World Cup,quarter-final,United States,7,0,7.0,1,0,0,1,100.0,7.0,0.0
1991,1991 FIFA Women's World Cup,semi-final,Germany,2,5,-3.0,0,1,0,1,0.0,2.0,5.0
1991,1991 FIFA Women's World Cup,semi-final,Norway,4,1,3.0,1,0,0,1,100.0,4.0,1.0
1991,1991 FIFA Women's World Cup,semi-final,Sweden,1,4,-3.0,0,1,0,1,0.0,1.0,4.0
1991,1991 FIFA Women's World Cup,semi-final,United States,5,2,3.0,1,0,0,1,100.0,5.0,2.0
1991,1991 FIFA Women's World Cup,third-place match,Germany,0,4,-4.0,0,1,0,1,0.0,0.0,4.0
1991,1991 FIFA Women's World Cup,third-place match,Sweden,4,0,4.0,1,0,0,1,100.0,4.0,0.0
1994,1994 FIFA Men's World Cup,final,Brazil,0,0,0.0,1,0,0,1,100.0,0.0,0.0
